time,open,high,low,close,volume,close_time,quote_asset_volume
1766701800000,122.98,123.08,122.6,122.69,3868.486,1766702700000,475153.84
1766702700000,122.69,122.69,121.42,121.85,21880.636,1766703600000,2667006.97
1766702700000,122.69,122.69,121.42,121.85,21880.636,1766703600000,2667006.97
1766702700000,122.69,122.69,121.42,121.85,21880.636,1766703600000,2667006.97
1766702700000,122.69,122.69,121.42,121.85,21880.636,1766703600000,2667006.97
1766702700000,122.69,122.69,121.42,121.85,21880.636,1766703600000,2667006.97
1766703600000,121.85,122.06,121.39,121.84,18016.037,1766704500000,2192411.47
1766703600000,121.85,122.06,121.39,121.84,18016.037,1766704500000,2192411.47
1766703600000,121.85,122.06,121.39,121.84,18016.037,1766704500000,2192411.47
1766703600000,121.85,122.06,121.39,121.84,18016.037,1766704500000,2192411.47
1766703600000,121.85,122.06,121.39,121.84,18016.037,1766704500000,2192411.47
1766704500000,121.84,122.15,121.57,121.58,19423.646,1766705400000,2365990.94
1766704500000,121.84,122.15,121.57,121.58,19423.646,1766705400000,2365990.94
1766704500000,121.84,122.15,121.57,121.58,19423.646,1766705400000,2365990.94
1766704500000,121.84,122.15,121.57,121.58,19423.646,1766705400000,2365990.94
1766704500000,121.84,122.15,121.57,121.58,19423.646,1766705400000,2365990.94
1766705400000,121.58,121.58,120.2,120.5,42980.967,1766706300000,5189126.32
1766705400000,121.58,121.58,120.2,120.5,42980.967,1766706300000,5189126.32
1766705400000,121.58,121.58,120.2,120.5,42980.967,1766706300000,5189126.32
1766705400000,121.58,121.58,120.2,120.5,42980.967,1766706300000,5189126.32
1766705400000,121.58,121.58,120.2,120.5,42980.967,1766706300000,5189126.32
1766706300000,120.5,120.57,119.74,120.04,32190.872,1766707200000,3867299.81
1766706300000,120.5,120.57,119.74,120.04,32190.872,1766707200000,3867299.81
1766706300000,120.5,120.57,119.74,120.04,32190.872,1766707200000,3867299.81
1766706300000,120.5,120.57,119.74,120.04,32190.872,1766707200000,3867299.81
1766706300000,120.5,120.57,119.74,120.04,32190.872,1766707200000,3867299.81
1766707200000,120.04,120.31,119.52,120.11,21496.118,1766708100000,2578486.78
1766707200000,120.04,120.31,119.52,120.11,21496.118,1766708100000,2578486.78
1766707200000,120.04,120.31,119.52,120.11,21496.118,1766708100000,2578486.78
1766707200000,120.04,120.31,119.52,120.11,21496.118,1766708100000,2578486.78
1766707200000,120.04,120.31,119.52,120.11,21496.118,1766708100000,2578486.78
1766708100000,120.11,120.12,119.26,119.59,22336.342,1766709000000,2673202.82
1766708100000,120.11,120.12,119.26,119.59,22336.342,1766709000000,2673202.82
1766708100000,120.11,120.12,119.26,119.59,22336.342,1766709000000,2673202.82
1766708100000,120.11,120.12,119.26,119.59,22336.342,1766709000000,2673202.82
1766708100000,120.11,120.12,119.26,119.59,22336.342,1766709000000,2673202.82
1766709000000,119.59,120.07,119.55,119.79,10626.552,1766709900000,1273382.33
1766709000000,119.59,120.07,119.55,119.79,10626.552,1766709900000,1273382.33
1766709000000,119.59,120.07,119.55,119.79,10626.552,1766709900000,1273382.33
1766709000000,119.59,120.07,119.55,119.79,10626.552,1766709900000,1273382.33
1766709000000,119.59,120.07,119.55,119.79,10626.552,1766709900000,1273382.33
1766709900000,119.79,120.35,119.79,120.33,9225.754,1766710800000,1108185.03
1766709900000,119.79,120.35,119.79,120.33,9225.754,1766710800000,1108185.03
1766709900000,119.79,120.35,119.79,120.33,9225.754,1766710800000,1108185.03
1766709900000,119.79,120.35,119.79,120.33,9225.754,1766710800000,1108185.03
1766709900000,119.79,120.35,119.79,120.33,9225.754,1766710800000,1108185.03
1766710800000,120.33,120.55,120.19,120.53,12131.784,1766711700000,1460416.73
1766710800000,120.33,120.55,120.19,120.53,12131.784,1766711700000,1460416.73
1766710800000,120.33,120.55,120.19,120.53,12131.784,1766711700000,1460416.73
1766710800000,120.33,120.55,120.19,120.53,12131.784,1766711700000,1460416.73
1766710800000,120.33,120.55,120.19,120.53,12131.784,1766711700000,1460416.73
1766711700000,120.53,120.75,120.45,120.67,9317.233,1766712600000,1123567.12
1766711700000,120.53,120.75,120.45,120.67,9317.233,1766712600000,1123567.12
1766711700000,120.53,120.75,120.45,120.67,9317.233,1766712600000,1123567.12
1766711700000,120.53,120.75,120.45,120.67,9317.233,1766712600000,1123567.12
1766711700000,120.53,120.75,120.45,120.67,9317.233,1766712600000,1123567.12
1766712600000,120.67,120.99,120.61,120.94,14546.921,1766713500000,1757682.9
1766712600000,120.67,120.99,120.61,120.94,14546.921,1766713500000,1757682.9
1766712600000,120.67,120.99,120.61,120.94,14546.921,1766713500000,1757682.9
1766712600000,120.67,120.99,120.61,120.94,14546.921,1766713500000,1757682.9
1766712600000,120.67,120.99,120.61,120.94,14546.921,1766713500000,1757682.9
1766713500000,120.94,121.2,120.61,120.82,22440.942,1766714400000,2711972.13
1766713500000,120.94,121.2,120.61,120.82,22440.942,1766714400000,2711972.13
1766713500000,120.94,121.2,120.61,120.82,22440.942,1766714400000,2711972.13
1766713500000,120.94,121.2,120.61,120.82,22440.942,1766714400000,2711972.13
1766713500000,120.94,121.2,120.61,120.82,22440.942,1766714400000,2711972.13
1766714400000,120.82,122.33,120.8,122.25,15908.278,1766715300000,1931905.72
1766714400000,120.82,122.33,120.8,122.25,15908.278,1766715300000,1931905.72
1766714400000,120.82,122.33,120.8,122.25,15908.278,1766715300000,1931905.72
1766714400000,120.82,122.33,120.8,122.25,15908.278,1766715300000,1931905.72
1766714400000,120.82,122.33,120.8,122.25,15908.278,1766715300000,1931905.72
1766715300000,122.25,124.08,122.25,123.6,78818.71,1766716200000,9730367.91
1766715300000,122.25,124.08,122.25,123.6,78818.71,1766716200000,9730367.91
1766715300000,122.25,124.08,122.25,123.6,78818.71,1766716200000,9730367.91
1766715300000,122.25,124.08,122.25,123.6,78818.71,1766716200000,9730367.91
1766715300000,122.25,124.08,122.25,123.6,78818.71,1766716200000,9730367.91
1766716200000,123.6,124.36,123.59,123.7,41358.209,1766717100000,5126226.28
1766716200000,123.6,124.36,123.59,123.7,41358.209,1766717100000,5126226.28
1766716200000,123.6,124.36,123.59,123.7,41358.209,1766717100000,5126226.28
1766716200000,123.6,124.36,123.59,123.7,41358.209,1766717100000,5126226.28
1766716200000,123.6,124.36,123.59,123.7,41358.209,1766717100000,5126226.28
1766717100000,123.7,123.78,123.18,123.44,28628.474,1766718000000,3535562.02
1766717100000,123.7,123.78,123.18,123.44,28628.474,1766718000000,3535562.02
1766717100000,123.7,123.78,123.18,123.44,28628.474,1766718000000,3535562.02
1766717100000,123.7,123.78,123.18,123.44,28628.474,1766718000000,3535562.02
1766717100000,123.7,123.78,123.18,123.44,28628.474,1766718000000,3535562.02
1766718000000,123.44,123.74,123.27,123.38,20490.962,1766718900000,2530381.88
1766718000000,123.44,123.74,123.27,123.38,20490.962,1766718900000,2530381.88
1766718000000,123.44,123.74,123.27,123.38,20490.962,1766718900000,2530381.88
1766718000000,123.44,123.74,123.27,123.38,20490.962,1766718900000,2530381.88
1766718000000,123.44,123.74,123.27,123.38,20490.962,1766718900000,2530381.88
1766718900000,123.38,123.39,122.71,122.77,20336.969,1766719800000,2499895.22
1766718900000,123.38,123.39,122.71,122.77,20336.969,1766719800000,2499895.22
1766718900000,123.38,123.39,122.71,122.77,20336.969,1766719800000,2499895.22
1766718900000,123.38,123.39,122.71,122.77,20336.969,1766719800000,2499895.22
1766718900000,123.38,123.39,122.71,122.77,20336.969,1766719800000,2499895.22
1766719800000,122.77,122.87,122.48,122.73,17210.855,1766720700000,2111189.87
1766719800000,122.77,122.87,122.48,122.73,17210.855,1766720700000,2111189.87
1766719800000,122.77,122.87,122.48,122.73,17210.855,1766720700000,2111189.87
1766719800000,122.77,122.87,122.48,122.73,17210.855,1766720700000,2111189.87
1766719800000,122.77,122.87,122.48,122.73,17210.855,1766720700000,2111189.87
1766720700000,122.73,123.02,122.52,122.67,6835.884,1766721600000,839024.72
1766720700000,122.73,123.02,122.52,122.67,6835.884,1766721600000,839024.72
1766720700000,122.73,123.02,122.52,122.67,6835.884,1766721600000,839024.72
1766720700000,122.73,123.02,122.52,122.67,6835.884,1766721600000,839024.72
1766720700000,122.73,123.02,122.52,122.67,6835.884,1766721600000,839024.72
1766721600000,122.67,122.7,121.81,122.05,10027.922,1766722500000,1223589.18
1766721600000,122.67,122.7,121.81,122.05,10027.922,1766722500000,1223589.18
1766721600000,122.67,122.7,121.81,122.05,10027.922,1766722500000,1223589.18
1766721600000,122.67,122.7,121.81,122.05,10027.922,1766722500000,1223589.18
1766721600000,122.67,122.7,121.81,122.05,10027.922,1766722500000,1223589.18
1766722500000,122.05,122.19,121.94,122.11,7257.941,1766723400000,886025.64
1766722500000,122.05,122.19,121.94,122.11,7257.941,1766723400000,886025.64
1766722500000,122.05,122.19,121.94,122.11,7257.941,1766723400000,886025.64
1766722500000,122.05,122.19,121.94,122.11,7257.941,1766723400000,886025.64
1766722500000,122.05,122.19,121.94,122.11,7257.941,1766723400000,886025.64
1766723400000,122.11,122.7,122.04,122.63,8471.843,1766724300000,1037068.85
1766723400000,122.11,122.7,122.04,122.63,8471.843,1766724300000,1037068.85
1766723400000,122.11,122.7,122.04,122.63,8471.843,1766724300000,1037068.85
1766723400000,122.11,122.7,122.04,122.63,8471.843,1766724300000,1037068.85
1766723400000,122.11,122.7,122.04,122.63,8471.843,1766724300000,1037068.85
1766724300000,122.63,123,122.58,122.83,7162.646,1766725200000,879892.13
1766724300000,122.63,123,122.58,122.83,7162.646,1766725200000,879892.13
1766724300000,122.63,123,122.58,122.83,7162.646,1766725200000,879892.13
1766724300000,122.63,123,122.58,122.83,7162.646,1766725200000,879892.13
1766724300000,122.63,123,122.58,122.83,7162.646,1766725200000,879892.13
1766725200000,122.83,123.09,122.73,122.98,5647.404,1766726100000,694109.27
1766725200000,122.83,123.09,122.73,122.98,5647.404,1766726100000,694109.27
1766725200000,122.83,123.09,122.73,122.98,5647.404,1766726100000,694109.27
1766725200000,122.83,123.09,122.73,122.98,5647.404,1766726100000,694109.27
1766725200000,122.83,123.09,122.73,122.98,5647.404,1766726100000,694109.27
1766726100000,122.98,122.98,122.66,122.8,2953.018,1766727000000,362689.31
1766726100000,122.98,122.98,122.66,122.8,2953.018,1766727000000,362689.31
1766726100000,122.98,122.98,122.66,122.8,2953.018,1766727000000,362689.31
1766726100000,122.98,122.98,122.66,122.8,2953.018,1766727000000,362689.31
1766726100000,122.98,122.98,122.66,122.8,2953.018,1766727000000,362689.31
1766727000000,122.8,123.14,122.71,123.09,3969.384,1766727900000,487662.9
1766727000000,122.8,123.14,122.71,123.09,3969.384,1766727900000,487662.9
1766727000000,122.8,123.14,122.71,123.09,3969.384,1766727900000,487662.9
1766727000000,122.8,123.14,122.71,123.09,3969.384,1766727900000,487662.9
1766727000000,122.8,123.14,122.71,123.09,3969.384,1766727900000,487662.9
1766727900000,123.09,123.5,123.06,123.31,6050.103,1766728800000,745794.56
1766727900000,123.09,123.5,123.06,123.31,6050.103,1766728800000,745794.56
1766727900000,123.09,123.5,123.06,123.31,6050.103,1766728800000,745794.56
1766727900000,123.09,123.5,123.06,123.31,6050.103,1766728800000,745794.56
1766727900000,123.09,123.5,123.06,123.31,6050.103,1766728800000,745794.56
1766728800000,123.31,123.71,123.31,123.57,16680.103,1766729700000,2060186.22
1766728800000,123.31,123.71,123.31,123.57,16680.103,1766729700000,2060186.22
1766728800000,123.31,123.71,123.31,123.57,16680.103,1766729700000,2060186.22
1766728800000,123.31,123.71,123.31,123.57,16680.103,1766729700000,2060186.22
1766728800000,123.31,123.71,123.31,123.57,16680.103,1766729700000,2060186.22
1766729700000,123.57,123.78,123.46,123.52,5821.161,1766730600000,719781.59
1766729700000,123.57,123.78,123.46,123.52,5821.161,1766730600000,719781.59
1766729700000,123.57,123.78,123.46,123.52,5821.161,1766730600000,719781.59
1766729700000,123.57,123.78,123.46,123.52,5821.161,1766730600000,719781.59
1766729700000,123.57,123.78,123.46,123.52,5821.161,1766730600000,719781.59
1766730600000,123.52,123.7,123.35,123.65,9724.895,1766731500000,1200786.18
1766730600000,123.52,123.7,123.35,123.65,9724.895,1766731500000,1200786.18
1766730600000,123.52,123.7,123.35,123.65,9724.895,1766731500000,1200786.18
1766730600000,123.52,123.7,123.35,123.65,9724.895,1766731500000,1200786.18
1766730600000,123.52,123.7,123.35,123.65,9724.895,1766731500000,1200786.18
1766731500000,123.65,123.65,123.32,123.49,3417.896,1766732400000,421988.14
1766731500000,123.65,123.65,123.32,123.49,3417.896,1766732400000,421988.14
1766731500000,123.65,123.65,123.32,123.49,3417.896,1766732400000,421988.14
1766731500000,123.65,123.65,123.32,123.49,3417.896,1766732400000,421988.14
1766731500000,123.65,123.65,123.32,123.49,3417.896,1766732400000,421988.14
1766732400000,123.49,123.82,123.32,123.82,9754.724,1766733300000,1205005.87
1766732400000,123.49,123.82,123.32,123.82,9754.724,1766733300000,1205005.87
1766732400000,123.49,123.82,123.32,123.82,9754.724,1766733300000,1205005.87
1766732400000,123.49,123.82,123.32,123.82,9754.724,1766733300000,1205005.87
1766732400000,123.49,123.82,123.32,123.82,9754.724,1766733300000,1205005.87
1766733300000,123.82,124,123.51,123.87,11309.157,1766734200000,1400523.82
1766733300000,123.82,124,123.51,123.87,11309.157,1766734200000,1400523.82
1766733300000,123.82,124,123.51,123.87,11309.157,1766734200000,1400523.82
1766733300000,123.82,124,123.51,123.87,11309.157,1766734200000,1400523.82
1766733300000,123.82,124,123.51,123.87,11309.157,1766734200000,1400523.82
1766734200000,123.87,123.89,122.91,122.98,7593.319,1766735100000,936198.49
1766734200000,123.87,123.89,122.91,122.98,7593.319,1766735100000,936198.49
1766734200000,123.87,123.89,122.91,122.98,7593.319,1766735100000,936198.49
1766734200000,123.87,123.89,122.91,122.98,7593.319,1766735100000,936198.49
1766734200000,123.87,123.89,122.91,122.98,7593.319,1766735100000,936198.49
1766735100000,122.98,123.03,122.57,122.73,20152.471,1766736000000,2475370.12
1766735100000,122.98,123.03,122.57,122.73,20152.471,1766736000000,2475370.12
1766735100000,122.98,123.03,122.57,122.73,20152.471,1766736000000,2475370.12
1766735100000,122.98,123.03,122.57,122.73,20152.471,1766736000000,2475370.12
1766735100000,122.98,123.03,122.57,122.73,20152.471,1766736000000,2475370.12
1766736000000,122.73,123.15,122.65,123.02,16574.637,1766736900000,2036978.36
1766736000000,122.73,123.15,122.65,123.02,16574.637,1766736900000,2036978.36
1766736000000,122.73,123.15,122.65,123.02,16574.637,1766736900000,2036978.36
1766736000000,122.73,123.15,122.65,123.02,16574.637,1766736900000,2036978.36
1766736000000,122.73,123.15,122.65,123.02,16574.637,1766736900000,2036978.36
1766736900000,123.02,123.11,122.76,122.81,12392.775,1766737800000,1523028.22
1766736900000,123.02,123.11,122.76,122.81,12392.775,1766737800000,1523028.22
1766736900000,123.02,123.11,122.76,122.81,12392.775,1766737800000,1523028.22
1766736900000,123.02,123.11,122.76,122.81,12392.775,1766737800000,1523028.22
1766736900000,123.02,123.11,122.76,122.81,12392.775,1766737800000,1523028.22
1766737800000,122.81,122.81,122.3,122.43,16222.345,1766738700000,1986659.91
1766737800000,122.81,122.81,122.3,122.43,16222.345,1766738700000,1986659.91
1766737800000,122.81,122.81,122.3,122.43,16222.345,1766738700000,1986659.91
1766737800000,122.81,122.81,122.3,122.43,16222.345,1766738700000,1986659.91
1766737800000,122.81,122.81,122.3,122.43,16222.345,1766738700000,1986659.91
1766738700000,122.43,122.71,122.35,122.71,9230.751,1766739600000,1130901.27
1766738700000,122.43,122.71,122.35,122.71,9230.751,1766739600000,1130901.27
1766738700000,122.43,122.71,122.35,122.71,9230.751,1766739600000,1130901.27
1766738700000,122.43,122.71,122.35,122.71,9230.751,1766739600000,1130901.27
1766738700000,122.43,122.71,122.35,122.71,9230.751,1766739600000,1130901.27
1766739600000,122.71,122.76,122.53,122.59,5905.075,1766740500000,724278.79
1766739600000,122.71,122.76,122.53,122.59,5905.075,1766740500000,724278.79
1766739600000,122.71,122.76,122.53,122.59,5905.075,1766740500000,724278.79
1766739600000,122.71,122.76,122.53,122.59,5905.075,1766740500000,724278.79
1766739600000,122.71,122.76,122.53,122.59,5905.075,1766740500000,724278.79
1766740500000,122.59,123.08,122.52,122.92,8559.557,1766741400000,1051246.5
1766740500000,122.59,123.08,122.52,122.92,8559.557,1766741400000,1051246.5
1766740500000,122.59,123.08,122.52,122.92,8559.557,1766741400000,1051246.5
1766740500000,122.59,123.08,122.52,122.92,8559.557,1766741400000,1051246.5
1766740500000,122.59,123.08,122.52,122.92,8559.557,1766741400000,1051246.5
1766741400000,122.92,123.31,122.89,123.31,6456.925,1766742300000,794705.19
1766741400000,122.92,123.31,122.89,123.31,6456.925,1766742300000,794705.19
1766741400000,122.92,123.31,122.89,123.31,6456.925,1766742300000,794705.19
1766741400000,122.92,123.31,122.89,123.31,6456.925,1766742300000,794705.19
1766741400000,122.92,123.31,122.89,123.31,6456.925,1766742300000,794705.19
1766742300000,123.31,124.09,123.22,123.67,29353.969,1766743200000,3635037.1
1766742300000,123.31,124.09,123.22,123.67,29353.969,1766743200000,3635037.1
1766742300000,123.31,124.09,123.22,123.67,29353.969,1766743200000,3635037.1
1766742300000,123.31,124.09,123.22,123.67,29353.969,1766743200000,3635037.1
1766742300000,123.31,124.09,123.22,123.67,29353.969,1766743200000,3635037.1
1766743200000,123.67,123.77,123.55,123.73,7479.951,1766744100000,925147.13
1766743200000,123.67,123.77,123.55,123.73,7479.951,1766744100000,925147.13
1766743200000,123.67,123.77,123.55,123.73,7479.951,1766744100000,925147.13
1766743200000,123.67,123.77,123.55,123.73,7479.951,1766744100000,925147.13
1766743200000,123.67,123.77,123.55,123.73,7479.951,1766744100000,925147.13
1766744100000,123.73,123.74,123.42,123.68,11488.31,1766745000000,1419724.31
1766744100000,123.73,123.74,123.42,123.68,11488.31,1766745000000,1419724.31
1766744100000,123.73,123.74,123.42,123.68,11488.31,1766745000000,1419724.31
1766744100000,123.73,123.74,123.42,123.68,11488.31,1766745000000,1419724.31
1766744100000,123.73,123.74,123.42,123.68,11488.31,1766745000000,1419724.31
1766745000000,123.68,123.7,123.54,123.68,9426.313,1766745900000,1165206.94
1766745000000,123.68,123.7,123.54,123.68,9426.313,1766745900000,1165206.94
1766745000000,123.68,123.7,123.54,123.68,9426.313,1766745900000,1165206.94
1766745000000,123.68,123.7,123.54,123.68,9426.313,1766745900000,1165206.94
1766745000000,123.68,123.7,123.54,123.68,9426.313,1766745900000,1165206.94
1766745900000,123.68,123.9,123.67,123.74,7438.822,1766746800000,921035.48
1766745900000,123.68,123.9,123.67,123.74,7438.822,1766746800000,921035.48
1766745900000,123.68,123.9,123.67,123.74,7438.822,1766746800000,921035.48
1766745900000,123.68,123.9,123.67,123.74,7438.822,1766746800000,921035.48
1766745900000,123.68,123.9,123.67,123.74,7438.822,1766746800000,921035.48
1766746800000,123.74,123.77,123.39,123.49,6008.934,1766747700000,742707.66
1766746800000,123.74,123.77,123.39,123.49,6008.934,1766747700000,742707.66
1766746800000,123.74,123.77,123.39,123.49,6008.934,1766747700000,742707.66
1766746800000,123.74,123.77,123.39,123.49,6008.934,1766747700000,742707.66
1766746800000,123.74,123.77,123.39,123.49,6008.934,1766747700000,742707.66
1766747700000,123.49,123.61,123.32,123.58,7271.959,1766748600000,897990.81
1766747700000,123.49,123.61,123.32,123.58,7271.959,1766748600000,897990.81
1766747700000,123.49,123.61,123.32,123.58,7271.959,1766748600000,897990.81
1766747700000,123.49,123.61,123.32,123.58,7271.959,1766748600000,897990.81
1766747700000,123.49,123.61,123.32,123.58,7271.959,1766748600000,897990.81
1766748600000,123.58,123.69,123.43,123.49,3260.978,1766749500000,402871.8
1766748600000,123.58,123.69,123.43,123.49,3260.978,1766749500000,402871.8
1766748600000,123.58,123.69,123.43,123.49,3260.978,1766749500000,402871.8
1766748600000,123.58,123.69,123.43,123.49,3260.978,1766749500000,402871.8
1766748600000,123.58,123.69,123.43,123.49,3260.978,1766749500000,402871.8
1766749500000,123.49,123.93,123.4,123.83,11650.245,1766750400000,1441862.71
1766749500000,123.49,123.93,123.4,123.83,11650.245,1766750400000,1441862.71
1766749500000,123.49,123.93,123.4,123.83,11650.245,1766750400000,1441862.71
1766749500000,123.49,123.93,123.4,123.83,11650.245,1766750400000,1441862.71
1766749500000,123.49,123.93,123.4,123.83,11650.245,1766750400000,1441862.71
1766750400000,123.83,123.98,123.75,123.97,6616.64,1766751300000,819794.17
1766750400000,123.83,123.98,123.75,123.97,6616.64,1766751300000,819794.17
1766750400000,123.83,123.98,123.75,123.97,6616.64,1766751300000,819794.17
1766750400000,123.83,123.98,123.75,123.97,6616.64,1766751300000,819794.17
1766750400000,123.83,123.98,123.75,123.97,6616.64,1766751300000,819794.17
1766751300000,123.97,124,123.73,123.93,4628.161,1766752200000,573445.62
1766751300000,123.97,124,123.73,123.93,4628.161,1766752200000,573445.62
1766751300000,123.97,124,123.73,123.93,4628.161,1766752200000,573445.62
1766751300000,123.97,124,123.73,123.93,4628.161,1766752200000,573445.62
1766751300000,123.97,124,123.73,123.93,4628.161,1766752200000,573445.62
1766752200000,123.93,123.98,123.8,123.9,5565.286,1766753100000,689422.92
1766752200000,123.93,123.98,123.8,123.9,5565.286,1766753100000,689422.92
1766752200000,123.93,123.98,123.8,123.9,5565.286,1766753100000,689422.92
1766752200000,123.93,123.98,123.8,123.9,5565.286,1766753100000,689422.92
1766752200000,123.93,123.98,123.8,123.9,5565.286,1766753100000,689422.92
1766753100000,123.9,124.16,123.88,123.94,9791.774,1766754000000,1214388.22
1766753100000,123.9,124.16,123.88,123.94,9791.774,1766754000000,1214388.22
1766753100000,123.9,124.16,123.88,123.94,9791.774,1766754000000,1214388.22
1766753100000,123.9,124.16,123.88,123.94,9791.774,1766754000000,1214388.22
1766753100000,123.9,124.16,123.88,123.94,9791.774,1766754000000,1214388.22
1766754000000,123.94,124.3,123.87,124.18,10887.041,1766754900000,1351265.64
1766754000000,123.94,124.3,123.87,124.18,10887.041,1766754900000,1351265.64
1766754000000,123.94,124.3,123.87,124.18,10887.041,1766754900000,1351265.64
1766754000000,123.94,124.3,123.87,124.18,10887.041,1766754900000,1351265.64
1766754000000,123.94,124.3,123.87,124.18,10887.041,1766754900000,1351265.64
1766754900000,124.18,124.29,123.99,124.05,7123.963,1766755800000,884321.19
1766754900000,124.18,124.29,123.99,124.05,7123.963,1766755800000,884321.19
1766754900000,124.18,124.29,123.99,124.05,7123.963,1766755800000,884321.19
1766754900000,124.18,124.29,123.99,124.05,7123.963,1766755800000,884321.19
1766754900000,124.18,124.29,123.99,124.05,7123.963,1766755800000,884321.19
1766755800000,124.05,124.33,123.99,124.14,7639.629,1766756700000,948450.03
1766755800000,124.05,124.33,123.99,124.14,7639.629,1766756700000,948450.03
1766755800000,124.05,124.33,123.99,124.14,7639.629,1766756700000,948450.03
1766755800000,124.05,124.33,123.99,124.14,7639.629,1766756700000,948450.03
1766755800000,124.05,124.33,123.99,124.14,7639.629,1766756700000,948450.03
1766756700000,124.14,125.12,124.13,124.9,39479.397,1766757600000,4928567.26
1766756700000,124.14,125.12,124.13,124.9,39479.397,1766757600000,4928567.26
1766756700000,124.14,125.12,124.13,124.9,39479.397,1766757600000,4928567.26
1766756700000,124.14,125.12,124.13,124.9,39479.397,1766757600000,4928567.26
1766756700000,124.14,125.12,124.13,124.9,39479.397,1766757600000,4928567.26
1766757600000,124.9,124.98,124.47,124.64,11107.012,1766758500000,1385422.82
1766757600000,124.9,124.98,124.47,124.64,11107.012,1766758500000,1385422.82
1766757600000,124.9,124.98,124.47,124.64,11107.012,1766758500000,1385422.82
1766757600000,124.9,124.98,124.47,124.64,11107.012,1766758500000,1385422.82
1766757600000,124.9,124.98,124.47,124.64,11107.012,1766758500000,1385422.82
1766758500000,124.64,124.97,124.53,124.59,12007.319,1766759400000,1497596.57
1766758500000,124.64,124.97,124.53,124.59,12007.319,1766759400000,1497596.57
1766758500000,124.64,124.97,124.53,124.59,12007.319,1766759400000,1497596.57
1766758500000,124.64,124.97,124.53,124.59,12007.319,1766759400000,1497596.57
1766758500000,124.64,124.97,124.53,124.59,12007.319,1766759400000,1497596.57
1766759400000,124.59,124.73,123.48,123.85,34937.246,1766760300000,4333534.85
1766759400000,124.59,124.73,123.48,123.85,34937.246,1766760300000,4333534.85
1766759400000,124.59,124.73,123.48,123.85,34937.246,1766760300000,4333534.85
1766759400000,124.59,124.73,123.48,123.85,34937.246,1766760300000,4333534.85
1766759400000,124.59,124.73,123.48,123.85,34937.246,1766760300000,4333534.85
1766760300000,123.85,123.87,122.07,122.22,57592.633,1766761200000,7061563.14
1766760300000,123.85,123.87,122.07,122.22,57592.633,1766761200000,7061563.14
1766760300000,123.85,123.87,122.07,122.22,57592.633,1766761200000,7061563.14
1766760300000,123.85,123.87,122.07,122.22,57592.633,1766761200000,7061563.14
1766760300000,123.85,123.87,122.07,122.22,57592.633,1766761200000,7061563.14
1766761200000,122.22,122.24,120.81,120.91,66655.84,1766762100000,8088315.46
1766761200000,122.22,122.24,120.81,120.91,66655.84,1766762100000,8088315.46
1766761200000,122.22,122.24,120.81,120.91,66655.84,1766762100000,8088315.46
1766761200000,122.22,122.24,120.81,120.91,66655.84,1766762100000,8088315.46
1766761200000,122.22,122.24,120.81,120.91,66655.84,1766762100000,8088315.46
1766762100000,120.91,121.55,120.46,121.35,46040.737,1766763000000,5572764.03
1766762100000,120.91,121.55,120.46,121.35,46040.737,1766763000000,5572764.03
1766762100000,120.91,121.55,120.46,121.35,46040.737,1766763000000,5572764.03
1766762100000,120.91,121.55,120.46,121.35,46040.737,1766763000000,5572764.03
1766762100000,120.91,121.55,120.46,121.35,46040.737,1766763000000,5572764.03
1766763000000,121.35,121.83,121.21,121.52,31395.22,1766763900000,3813424.93
1766763000000,121.35,121.83,121.21,121.52,31395.22,1766763900000,3813424.93
1766763000000,121.35,121.83,121.21,121.52,31395.22,1766763900000,3813424.93
1766763000000,121.35,121.83,121.21,121.52,31395.22,1766763900000,3813424.93
1766763000000,121.35,121.83,121.21,121.52,31395.22,1766763900000,3813424.93
1766763900000,121.52,122,121.13,121.56,28112.045,1766764800000,3417475.97
1766763900000,121.52,122,121.13,121.56,28112.045,1766764800000,3417475.97
1766763900000,121.52,122,121.13,121.56,28112.045,1766764800000,3417475.97
1766763900000,121.52,122,121.13,121.56,28112.045,1766764800000,3417475.97
1766763900000,121.52,122,121.13,121.56,28112.045,1766764800000,3417475.97
1766764800000,121.56,122.04,121.55,121.67,20307.868,1766765700000,2473913.68
1766764800000,121.56,122.04,121.55,121.67,20307.868,1766765700000,2473913.68
1766764800000,121.56,122.04,121.55,121.67,20307.868,1766765700000,2473913.68
1766764800000,121.56,122.04,121.55,121.67,20307.868,1766765700000,2473913.68
1766764800000,121.56,122.04,121.55,121.67,20307.868,1766765700000,2473913.68
1766765700000,121.67,122.21,121.67,122.07,7818.501,1766766600000,953912.99
1766765700000,121.67,122.21,121.67,122.07,7818.501,1766766600000,953912.99
1766765700000,121.67,122.21,121.67,122.07,7818.501,1766766600000,953912.99
1766765700000,121.67,122.21,121.67,122.07,7818.501,1766766600000,953912.99
1766765700000,121.67,122.21,121.67,122.07,7818.501,1766766600000,953912.99
1766766600000,122.07,122.24,121.73,121.92,4617.662,1766767500000,563395.81
1766766600000,122.07,122.24,121.73,121.92,4617.662,1766767500000,563395.81
1766766600000,122.07,122.24,121.73,121.92,4617.662,1766767500000,563395.81
1766766600000,122.07,122.24,121.73,121.92,4617.662,1766767500000,563395.81
1766766600000,122.07,122.24,121.73,121.92,4617.662,1766767500000,563395.81
1766767500000,121.92,122.05,121.18,121.26,8737.286,1766768400000,1062116.34
